category,gi,gl,name
food,58,7,"Bran Buds™ breakfast cereal (Kellogg's Inc., Canada)"
food,47,6,"Bran Buds with psyllium breakfast cereal (Kellogg's Inc., Canada)"
food,58,11,"Bran Chex™ breakfast cereal (Nabisco Brands Ltd., Toronto, Canada)"
food,74,15,"Cheerios™ breakfast cereal (General Mills Inc., Etobicoke, Canada)"
food,75,15,"Corn Bran™ breakfast cereal (Quaker Oats Co. of Canada,  Peterborough, Canada)"
food,83,21,"Corn Chex™ breakfast cereal (Nabisco Brands Ltd., Canada)"
food,72,18,"Cornflakes™ (Kellogg's, Auckland, New Zealand)"
food,86,22,"Cornflakes™ breakfast cereal (Kellogg's Inc., Canada)"
food,92,24,"Cornflakes™ breakfast cereal (Kellogg's, USA)"
food,93,25,"Cornflakes breakfast cereal (Kellogg's, France)"
food,132,33,"Cornflakes breakfast cereal (Kellogg's, MI, USA)"
food,74,17,"Cornflakes, high-fiber breakfast cereal (Presidents Choice, Sunfresh Ltd., Toronto, Canada)"
food,66,17,"Cream of Wheat™ breakfast cereal (Nabisco Brands Ltd., Canada)"
food,74,22,"Cream of Wheat™, Instant  (Nabisco Brands Ltd., Canada)"
food,87,22,"Crispix™ breakfast cereal (Kellogg's Inc., Canada)"
food,61,12,"Fruitful Lite™ breakfast cereal (Hubbards, Auckland, New Zealand)"
food,71,18,"Golden Grahams™ breakfast cereal (General Mills Inc., Canada)"
food,67,13,"Grapenuts™ breakfast cereal (Post, Kraft General Foods Inc., Canada)"
food,80,17,"Grapenuts™ Flakes breakfast cereal (Post, Kraft General Foods Inc., Canada)"
food,66,17,"Life™ breakfast cereal (Quaker Oats Co., Canada)"
food,60,11,"Muesli, No Name breakfast cereal (Sunfresh Ltd., Toronto, Canada)"
food,50,2,"Oat bran, raw (Quaker Oats Co., Canada)"
food,59,3,"Oat bran, raw"
food,60,4,"Oat Bran (Quaker Oats Co., Peterborough, ON, Canada)"
food,79,10,"Oat bran crisp (Natureal® GI-crisp, Finn Cereal, Vantaa, Finland)"
food,40,2,"Oat bran flour (Natureal® GI-flour, Finn Cereal,  Vantaa, Finland), consumed mixed with cold water"
food,62,14,Porridge made from rolled oats
food,69,16,Porridge made from rolled oats
food,75,17,Porridge made from rolled oats
food,65,17,"Quick Oats, instant porridge (Quaker Oats Co., Canada) "
food,66,17,"One Minute Oats,  instant porridge (Quaker Oats Co., Canada)"
food,71,17,"Pro Stars™, instant porridge (General Mills Inc., Canada)"
food,67,13,"Puffed Wheat (Quaker Oats Co., Canada)"
food,49,11,"Red River Cereal (Maple Leaf Mills, Toronto, Canada)"
food,89,23,"Rice Chex™ (Nabisco Brands Ltd., Canada)"
food,82,22,"Rice Krispies™ (Kellogg's Inc., Canada)"
food,83,17,"Shredded Wheat™ (Nabisco Brands Ltd., Canada)"
food,90,15,"Sultana Bran (Healthy Living, UK)"
food,82,18,"Team™ (Nabisco Brands Ltd., Canada)"
food,65,15,"Thank Goodness™ (Hubbards, New Zealand)"
food,76,17,"Total™ (General Mills Inc., Canada)"
food,36,6,"Wheat flakes, enriched with extruded oat-bran concentrate (8.1% ß-glucan)"
food,74,16,"Weetabix™, plain flaked wheat biscuits (Weetabix of Canada Ltd., Thornhill, Canada)"
food,97,21,"Amaranth (Amaranthus esculentum) popped, eaten with milk and non-nutritive sweetener"
food,49,15,Buckwheat 
food,51,15,Buckwheat 
food,63,19,Buckwheat 
food,109,0,Maize meal porridge/gruel 
food,68,8,"Taco shells, cornmeal-based, baked (Old El Paso Foods Co., Toronto, Canada)"
food,61,21,"Couscous, boiled 5 min (Near East Food Products Co., Leominster, MA, USA)"
food,69,23,"Couscous, boiled 5 min "
food,71,26,"Millet, boiled "
food,107,0,Millet flour porridge 
food,69,30,"White rice (Oryza sativa), boiled "
food,43,13,"Rice, white, type not specified, boiled "
food,45,13,"Rice, white, type not specified, eaten alone "
food,47,14,"Rice, white, type not specified, boiled "
food,51,21,"Rice, white, type not specified, boiled  "
food,52,19,"Rice, white, type not specified, boiled  "
food,56,23,"Rice, white, type not specified, boiled  "
food,69,26,"Rice, white, type not specified, boiled  "
food,112,47,"Rice, white, type not specified, boiled  "
food,41,16,"Long grain rice, boiled 5 min "
food,55,22,"Gem long grain rice, boiled (Dainty Food Inc., Toronto, Canada)"
food,56,24,"Long grain rice, boiled 25 min "
food,57,23,"Gem long grain rice, boiled (Dainty Food Inc., Canada)"
food,58,23,"Long grain rice, boiled 15 min"
food,60,24,"Gem long grain rice, boiled (Dainty Food Inc., Canada)"
food,60,24,"Gem long grain rice, boiled (Dainty Food Inc., Canada)"
food,71,29,"Long grain, nonglutinous (non waxy) rice variety RD 21/23 (low amylose), boiled "
food,51,19,"Rice, Cajun Style, Uncle Ben's® (Effem Foods Ltd., Canada)"
food,55,20,"Rice, Garden Style, Uncle Ben's® (Effem Foods Ltd., Canada)"
food,75,0,"Glutinous (waxy) rice, low-amylose, boiled "
food,54,20,"Long Grain and Wild rice, Uncle Ben's®  (Effem Foods Ltd., Canada)"
food,58,21,"Mexican Fast and Fancy rice, Uncle Ben's®  (Effem Foods Ltd., Canada)"
food,57,18,Saskatchewan wild rice 
food,17,7,"White rice, low-amylose, boiled"
food,37,14,Bangladeshi white rice variety BR16 (28% amylose)
food,39,15,"Bangladeshi white rice variety BR16, white, long-grain (27% amylose), boiled 17.5 min"
food,54,22,"Japonica rice enriched with 3 g Sunfibre (Cyamoposis tetragonolobus) (soluble fiber), viscosity 1 (Taiyo Kagaku Co., Ltd, Japan)"
food,54,22,"Japonica rice enriched with 5 g Sunfibre (Cyamoposis tetragonolobus) (soluble fiber), viscosity 1 (Taiyo Kagaku Co., Ltd, Japan)"
food,61,26,"Milled (white), high amylose (IR42) rice, boiled 22 min "
food,59,25,"Milled (white), high amylose (IR42) rice, boiled 22 min "
food,61,26,"Milled (white), high amylose (IR42) rice, boiled 22 min "
food,50,17,"Brown rice (Oryza Sativa), boiled"
food,39,16,"Brown rice, high amylose (IR42) rice, boiled 30 min  "
food,46,19,"Instant/puffed rice, white, boiled 1 min "
food,48,17,Parboiled rice 
food,72,26,Parboiled rice 
food,45,16,"Converted, white parboiled rice, Uncle Ben's® (Effem Foods Ltd., Canada)"
food,50,18,"Converted, white parboiled rice, long grain, boiled 20-30 min, Uncle Ben's® (Masterfoods USA)"
food,39,14,"Parboiled rice, boiled 12 min"
food,42,15,"Parboiled rice, boiled 12 min"
food,43,15,"Parboiled rice, boiled 12 min"
food,46,17,"Parboiled rice, boiled 12 min"
food,38,14,"Parboiled rice, long grain, boiled 5 min"
food,61,22,"Parboiled rice, long grain, boiled 10 min"
food,47,17,"Parboiled rice, long grain, boiled 15 min "
food,46,17,"Parboiled rice, long grain, boiled 25 min"
food,99,0,"Parboiled rice, eaten as part of a traditional Indian meal"
food,51,19,"Bangladeshi rice variety BR2, parboiled (12% amylose)"
food,35,13,"Bangladeshi rice variety BR16, parboiled  (28% amylose)"
food,32,12,"Bangladeshi rice variety BR16, traditionally parboiled (27% amylose)"
food,27,11,"Bangladeshi rice variety BR16, pressure parboiled (27% amylose)"
food,33,13,"Bangladeshi rice variety BR4, parboiled (27% amylose)"
food,29,11,"Rye, whole kernels"
food,34,13,"Rye, whole kernels, pressure cooked (15 psi) 30 min in 2 L water "
food,39,15,"Rye, whole kernels "
food,42,14,"Wheat, whole kernels "
food,44,14,"Wheat, whole kernels, pressure cooked (15 psi) 30 min in 2 L water"
food,48,16,"Wheat, whole kernels "
food,63,24,"Wheat, type not specified"
food,90,34,"Wheat, type not specified"
food,55,6,"Semolina, roasted at 105°C then gelatinised with water"
food,54,6,"Semolina, steamed and gelatinised"
food,46,12,"Bulgur cracked wheat, boiled "
food,46,12,"Bulgur cracked wheat, boiled in 800 mL water 20 min "
food,46,12,"Bulgur cracked wheat, boiled "
food,46,12,"Bulgur cracked wheat, boiled 20 min"
food,53,14,"Bulgur cracked wheat, boiled 20 min "
food,56,9,"Baked beans, canned haricot/navy beans in tomato sauce (Libby, McNeill & Libby, Chatham, Canada)"
food,20,6,"Beans, dried, type not specified, boiled"
food,50,15,"Black eyed beans/peas (Cowpeas), boiled "
food,29,6,"Butter beans, dried, soaked, cooked 1.25 h"
food,30,6,"Butter beans, dried, boiled + 5 g sucrose"
food,31,6,"Butter beans, dried, boiled + 10 g sucrose"
food,54,1,"Butter beans, dried, boiled + 15 g sucrose"
food,31,9,"Chickpeas (Garbanzo beans, Bengal gram), dried, boiled "
food,33,10,"Chickpeas (Garbanzo beans, Bengal gram), boiled "
food,42,9,"Chickpeas (Garbanzo beans, Bengal gram), canned in brine (Lancia-Bravo Foods Ltd., Toronto, Canada)"
food,41,7,"Chickpeas (Garbanzo beans, Bengal gram), curry, canned (Canasia Foods Ltd., Scarborough, Canada)"
food,29,9,"Haricot/Navy beans, pressure cooked at 15 psi for 25 min (King Grains, Toronto, Canada)"
food,30,9,"Haricot/Navy beans, dried, boiled"
food,59,19,"Haricot/Navy beans, pressure cooked at15 psi  for 25 min (King Grains, Canada) "
food,23,6,Kidney beans 
food,23,6,"Kidney beans, dried, boiled "
food,42,10,"Kidney beans, dried, boiled "
food,46,11,Kidney beans 
food,52,9,"Kidney beans, canned (Lancia-Bravo Foods Ltd., Canada)"
food,28,5,"Lentils, type not specified"
food,22,4,"Lentils, green, dried, boiled "
food,30,5,"Lentils, green, dried, boiled "
food,52,9,"Lentils, green, canned in brine (Lancia-Bravo Foods Ltd., Canada)"
food,18,3,"Lentils, red, dried, boiled "
food,21,4,"Lentils, red, dried, boiled"
food,31,6,"Lentils, red, dried, boiled"
food,32,6,"Lentils, red, dried, boiled "
food,32,10,"Lima beans, baby, frozen, reheated in microwave oven (York, Canada Packers, Toronto, Canada)"
food,31,6,"Marrowfat peas, dried, boiled "
food,22,2,"Peas, dried, boiled "
food,39,10,"Pinto beans, dried, boiled "
food,45,10,"Pinto beans, canned in brine  (Lancia-Bravo Foods Ltd., Canada)"
food,46,8,Romano beans
food,32,6,"Split peas, yellow, boiled 20 min (Nupack, Mississauga, Canada)"
food,53,23,"Boost®, vanilla flavor, weight management product (Mead Johnson, Evansville, Ind, USA)"
food,59,21,"Boost High-Protein®, vanilla flavor, weight management product (Mead Johnson,  Evansville, Ind, USA)"
food,73,26,Chocolate soya weight management drink
food,89,40,"GatorPro®, chocolate flavor, weight management product (Gatorade, Chicago, IL, USA)"
food,58,6,"Met-RX ®, vanilla, weight management product (Met-RX substrate Technology Inc., Irvine, CA, USA)"
food,78,27,"Optifuel, weight management product (Twin Laboratories Inc, Ronkonkowa, NY, USA)"
food,38,7,Fish fingers 
food,65,31,"Kugel (Polish dish containing egg noodles, sugar,  cheese and raisins)"
food,60,16,"Pizza, cheese (Pillsbury Canada Ltd., Toronto, Canada)"
food,80,22,"Pizza, plain baked dough, served with parmesan cheese and tomato sauce"
food,28,1,"Sausages, type not specified"
food,73,55,"Stirfried vegetables with chicken and boiled white rice, home made"
food,27,13,"White boiled rice, grilled beefburger, cheese, and butter"
food,22,11,"White boiled rice, grilled beefburger, cheese and butter"
food,59,25,Classic French baguette bread with 10 g butter and 2 slices of ham (25 g)
food,59,28,White bread with butter
food,42,12,White bread with Haricot/navy beans 
food,54,16,White bread with Haricot/navy beans
food,62,23,White bread with butter and skim milk cheese
food,55,26,White bread with skim milk cheese 
food,51,23,White/wholemeal wheat bread with peanut butter
food,67,29,White/wholemeal wheat bread with peanut butter
food,50,15,"Biosorb® drink, standard, nutritional support product (Nutricia N.V., Netherlands)"
food,75,33,"Ensure™, vanilla flavor, nutritional support product (Abbott Laboratories, Columbus, Ohio, USA)"
food,61,28,"Nutridrink® enteral formula (Nutricia N.V., Netherlands)"
food,53,24,"Nutridrink Multi Fibre® enteral formula (Nutricia N.V., Netherlands)"
food,13,1,Peanuts 
food,23,2,Peanuts 
food,47,19,"Instant noodles (Mr Noodle, Vancouver, Canada) "
food,26,12,"Lungkow beanthread noodles (National Cereals, Oils & Foodstuffs, Qingdao & Guangdong, China)"
food,45,20,"Mung bean noodles, boiled"
food,51,0,"Imitation mung bean noodles, boiled "
food,45,22,"Macaroni, plain, boiled 5 min (Lancia-Bravo Foods Ltd., Canada)"
food,48,23,"Macaroni, plain, boiled "
food,56,27,"Macaroni, boiled "
food,64,33,"Macaroni and Cheese, boxed (Kraft General Foods Inc., Don Mills, Ontario, Canada)"
food,45,0,"Rice noodles made from IR42 (high amylose) rice flour, boiled for 22 min "
food,46,0,"Rice noodles made from IR42 (high amylose) rice flour, boiled for 22 min "
food,58,23,"Rice vermicelli, Kongmoon (National Cereals,  Oils & Foodstuffs, China)"
food,59,28,"Spaghetti, homemade, durum wheat, no monoglyceride, boiled 6 min "
food,59,28,"Spaghetti, homemade, durum wheat, no monoglyceride, boiled 6 min "
food,27,14,"Spaghetti, protein enriched, boiled 7 min (Catelli Plus, Catelli Ltd., Montreal, Canada) "
food,27,14,"Spaghetti, protein enriched, boiled 7 min (Catelli Plus, Catelli Ltd., Montreal, Canada) "
food,32,15,"Spaghetti, white, boiled 5 min (Lancia-Bravo Foods Ltd., Canada)"
food,32,15,"Spaghetti, white, boiled 5 min (Lancia-Bravo Foods Ltd., Canada)"
food,34,16,"Spaghetti, white, boiled 5 min "
food,34,16,"Spaghetti, white, boiled 5 min "
food,40,19,"Spaghetti, white, boiled 5 min "
food,40,19,"Spaghetti, white, boiled 5 min "
food,44,21,"Spaghetti, white, boiled 5 min "
food,44,21,"Spaghetti, white, boiled 5 min "
food,34,16,"Spaghetti, white, durum wheat, boiled 12 min "
food,34,16,"Spaghetti, white, durum wheat, boiled 12 min "
food,32,15,"Spaghetti, white, boiled 15 min (Lancia-Bravo Foods Ltd., Canada)"
food,32,15,"Spaghetti, white, boiled 15 min (Lancia-Bravo Foods Ltd., Canada)"
food,36,17,"Spaghetti, white, boiled 15 min (Lancia-Bravo Foods Ltd., Canada)"
food,36,17,"Spaghetti, white, boiled 15 min (Lancia-Bravo Foods Ltd., Canada)"
food,41,20,"Spaghetti, white, boiled 15 min "
food,41,20,"Spaghetti, white, boiled 15 min "
food,64,27,"Spaghetti, Durum wheat, boiled 20 min "
food,64,27,"Spaghetti, Durum wheat, boiled 20 min "
food,33,16,"Spaghetti, white, boiled"
food,34,16,"Spaghetti, white, boiled, durum wheat (Catelli Ltd, Montreal, Canada)"
food,34,16,"Spaghetti, white, boiled, durum wheat (Catelli Ltd, Montreal, Canada)"
food,38,17,"Spaghetti, white, boiled"
food,38,17,"Spaghetti, white, boiled"
food,42,20,"Spaghetti, white, boiled"
food,42,20,"Spaghetti, white, boiled"
food,42,20,"Spaghetti, white, boiled"
food,42,19,"Spaghetti, white, boiled"
food,42,19,"Spaghetti, white, boiled"
food,45,22,"Spaghetti, white, boiled"
food,48,23,"Spaghetti, white, boiled"
food,48,23,"Spaghetti, white, boiled"
food,32,14,"Spaghetti, wholemeal, boiled "
food,32,14,"Spaghetti, wholemeal, boiled "
food,38,18,"Star Pastina, white, boiled 5 min  (Lancia-Bravo Foods Ltd., Canada) "
food,50,10,"Tortellini, cheese (Stouffer, Nestlé, Don Mills, Canada) "
food,57,0,"Wheat (egg) noodles, boiled "
food,79,9,Broad beans
food,44,18,"Ga Kenkey, prepared from fermented cornmeal  (Zea mays)"
food,49,13,"Gari, roasted cassava dough (Manihot utilissima)"
food,109,41,Maize meal porridge/gruel
food,107,0,Millet flour porridge/gruel
food,40,17,"White rice (Oryza sativa), boiled"
food,61,9,Kibbeh saynieh (made with lamb and burghul)
food,24,10,"Majadra (Syrian, lentils and rice)"
food,58,17,"Moroccan couscous (stew of semolina, chickpeas, vegetables)"
food,20,0,"Tarhana soup (wheat flour, yoghurt, tomato, green pepper)"
food,26,12,"Lungkow beanthread noodles (National Cereals, Oils & Foodstuffs, Qingdao & Guangdong, China)"
food,58,23,"Rice vermicelli, Kongmoon (National Cereals, China)"
food,73,55,"Stirfried vegetables, chicken and rice, home made "
food,97,18,"Amaranth (Amaranthus esculentum), popped, eaten with milk and non-nutritive sweetener"
food,90,58,Appam (thin pancake made from fermented rice flour batter with tender coconut) eaten with Bengal gram curry
food,55,28,"Bajra (Penniseteum typhoideum),eaten as roasted bread made from bajra flour"
food,67,34,Bajra (Penniseteum typhoideum)
food,37,14,Barley (Hordeum vulgare)
food,66,20,"Chapatti, amaranth-wheat (25:75) composite flour, served with bottle gourd and tomato curry"
food,76,23,"Chapatti, amaranth-wheat (50:50) composite flour, served with bottle gourd amd tomato curry "
food,27,0,"Chapatti, baisen"
food,67,0,"Chapatti, bajra (Pennisetum typhoideum) "
food,37,0,"Chapatti, barley"
food,64,0,"Chapatti, maize (Zea mays) "
food,66,21,"Chapatti, wheat, served with bottle gourd and tomato curry"
food,81,40,"Chapatti, wheat flour, thin, with green gram (Phaseolus aureus) dhal"
food,35,7,"Dhokla, leavened, fermented, steamed cake; dehusked chickpea and wheat semolina "
food,31,9,"Dhokla, leavened, fermented, steamed cake; dehusked chickpea and wheat semolina "
food,77,30,"Dosai (parboiled and raw rice, soaked, ground, fermented and fried) with chutney"
food,57,28,"Green gram, whole with varagu (Paspalum scorbiculatum), pressure cooked "
food,78,39,"Green gram dhal with varagu, pressure cooked"
food,86,52,Idiappam (steamed rice flour dough with tender coconut) eaten with Bengal gram curry
food,77,40,"Idli (parboiled and raw rice + black dhal, soaked, ground, fermented, steamed) with chutney"
food,77,38,"Jowar, roasted bread made from Jowar flour  (Sorghum vulgare) "
food,24,7,"Laddu (popped amaranth, foxtail millet, roasted legume powder, fenugreek seeds) in hot sweet syrup"
food,29,9,"Laddu (popped amaranth, foxtail millet, roasted legume powder, fenugreek seeds) in hot sweet syrup"
food,84,42,Millet/Ragi (Eleucine coracana)
food,104,52,Millet/Ragi (Eleucine coracana) flour eaten as roasted bread
food,90,47,"Pongal (rice and roasted green gram dhal, pressure cooked)"
food,82,34,Poori (deep-fried wheat flour dough) with potato palya (mashed potato)
food,79,58,"Puttu (rice flour, steamed with tender coconut)  eaten with Bengal gram curry"
food,69,26,"Rice (Oryza Sativa), boiled served with bottle gourd and tomato curry"
food,55,27,"Semolina (Triticum aestivum), steamed"
food,76,38,"Semolina (Triticum aestivum), pre-roasted"
food,46,23,Semolina (Triticum aestivum) with fermented black gram dhal (Phaseolus mungo)
food,62,31,Semolina (Triticum aestivum) with fermented green gram dhal (Phaseolus aureus)
food,54,27,Semolina (Triticum aestivum) with fermented bengal gram dhal (Cicer arietum)
food,68,34,"Varagu (Paspalum scorbiculatum), pressure cooked 15lb 12-15 min"
food,67,28,"Upittu (roasted semolina and onions, cooked in water)"
food,18,6,"Uppuma kedgeree (millet, legumes, fenugreek seeds;  roasted and cooked in water)"
food,19,6,"Uppuma kedgeree (millet, legumes, fenugreek seeds;  roasted and cooked in water)"
food,68,34,"Varagu (Paspalum scorbiculatum), pressure cooked 15lb 12-15 min"
food,61,32,"Melawach (dough made from white wheat flour and butter, fried)"
food,71,38,Melawach 
food,31,16,Melawach + 15 g locust bean (Ceratonia siliqua) fiber (soluble)
food,59,31,Melawach + 15 g maize cob fiber (insoluble)
food,72,38,Melawach + 15 g lupin (Lupinus albus) fiber
food,25,1,Mesquite cakes (Prosopis velutina)
food,30,7,Black beans
food,38,9,Brown beans
food,37,0,"Burrito (made from scrambled eggs, tomato, onions, vegeatble oil, boiled pinto beans and flour tortilla)"
food,29,0,"Burrito (made from scrambled eggs, tomato, onions, vegetable oil, boiled pinto beans and flour tortilla) consumed with nopales (prickly pear cactus)"
food,51,0,"Chilaquiles (casserole made from corn tortilla, vegetable oil, tomato sauce, cheese, boiled pinto beans)"
food,35,0,"Chilaquiles (casserole made from corn tortilla, vegetable oil, tomato sauce, cheese, boiled pinto beans), consumed with nopales (prickly pear cactus) "
food,7,0,Nopales (prickly pear cactus)
food,36,0,"Quesadillas (made from low-fat cheese, avocado, boiled pinto beans and flour tortilla)"
food,25,0,"Quesadillas (made from low-fat cheese, avocado, boiled pinto beans and flour tortilla) consumed with nopales (prickly pear cactus)"
food,25,6,"Nutrimeal™, meal replacement drink, all flavours (Usana Australia, Baulkham Hills, Australia) (2008)"
food,28,7,"Chocolate Whey Nutrimeal™, meal replacement drink (Usana Australia, Baulkham Hills, Australia) (2008)"
food,80,107,Fried rice in Yangzhou-style
food,69,24,"Fried fritter (Ocean Empire International Ltd, Hong Kong)"
food,61,23,"""Mai-Lai"" cake"
food,23,1,Double Chocolate Isowhey Complete meal replacement beverage (FIT Bioceuticals Pty Ltd)
food,46,14,"Tuna fish bun (Maxim's MX, Hong Kong)"
food,30,2,French Vanilla Isowhey Complete meal replacement beverage (FIT Bioceuticals Pty Ltd)
food,83,89,"Sticky rice wrapped in lotus leaf (Maxim's MX, Hong Kong)"
food,30,2,Strawberries & Cream Isowhey Complete meal replacement beverage (FIT Bioceuticals Pty Ltd)
food,55,9,"Baked barbecued Pork Puff (Hoixe Cake Shop, Hong Kong)"
food,89,39,Steamed glutinous rice roll
food,65,22,"""Pineapple"" bun (Hoixe Cake Shop, Hong Kong)"
food,72,25,Jam and peanut butter toast
food,66,80,Fried rice noodles with sliced beef
food,45,10,"Egg tart (Maxim's MX, Hong Kong)"
food,90,36,Plain steamed vermicelli roll
food,69,17,"Barbecue pork bun (Maxim's MX, Hong Kong)"
food,56,29,"Moon cakes (Kee Wah Bakery Shop, Hong Kong)"
food,61,58,"Glutinous rice ball, boiled (Lee Chun brand, Lee Chun Food Ltd, Hong Kong)"
food,67,14,Instant sweet milky bun
food,72,10,"Frozen sweet milky bun, steamed (AMOY brand, Amoy Food Ltd, Hong Kong)"
food,54,47,Fried vermicelli in Singapore-style
food,69,96,"Salted meat rice dumpling (Ocean Empire International Ltd, Hong Kong)"
food,50,10,Spring roll
food,31,5,"Linguine, fresh (Hollywood Foods More Than Pasta, Canada)"
food,34,6,"Goodness Superfoods FibreBoost Sprinkles (Popina Pty Ltd, Australia)"
food,33,16,"Spaghetti, white, boiled"
food,48,16,Mighty Rice
food,54,20,Low GI Brown Long Grain rice
food,52,24,Maharani Parboiled Long Grain Basmati rice
food,54,29,SunRice Low GI White Rice
food,54,27,SunRice Low GI Brown Rice
food,52,19,SunRice Steamed Low GI White Rice
food,53,24,Coles Simply Gluten Free Quinoa Cups
food,49,18,Coles Simply Gluten Free Mexican Style Quinoa and Brown Rice Cups
food,56,6,Birds Eye Hash Browns
food,52,20,Blu Gourmet Pearl Couscous
food,53,16,Blu Gourmet Wholemeal Pearl Couscous
food,50,12,Carman's Classic Fruit & Nut Muesli
food,45,9,Carman's Original Fruit Free Muesli
food,48,11,Carman's Natural Bircher Muesli
food,49,11,Carman's Deluxe Gluten Free Muesli
food,22,3,Herman Brot Lower Carb Pasta
food,43,20,"Penne pasta, consumed with 10 g margarine"
food,32,3,Herman Brot Red Fruits Protein Muesli
food,30,2,Herman Brot Peanut Candy Protein Muesli
food,35,3,Herman Brot Chocolate Protein Muesli
food,42,11,Viplus Diabetic formula (Vanilla Flavour) prepared with water
food,53,32,Lean Cuisine Steam Japanese Gyoza with Udon Noodles
food,44,23,Lean Cuisine Steam Indian Chicken Tikka Masala
food,48,23,Lean Cuisine Steam Meatball Arrabiata
food,47,25,Lean Cuisine Steam Tortellini with Beef & Parmesan in a Creamy Sundried Tomato Sauce
food,43,24,Lean Cuisine Steam Indian Style Butter Chicken with Rice
food,51,24,Lean Cuisine Steam Cheese & Cracked Pepper Chicken with Pasta
food,41,18,Lean Cuisine Steam Atlantic Salmon with Pasta
food,38,21,Lean Cuisine Steam Sundried Tomato Chicken with Pasta
food,40,19,Lean Cuisine Steam Slow Cooked Beef
food,44,24,Lean Cuisine Steam Satay Beef with Rice
food,45,24,Lean Cuisine Steam Thai Red Chicken Curry with Rice
food,29,7,"McKenzie's Super Blend Fibre (Greenwheat Freekeh, Lentils & Beans), freshly prepared according to manufacturer's instructions"
food,36,8,"McKenzie's Super Blend Protein (Lentils, Quinoa & Beans), freshly prepared according to manufacturer's instructions"
food,57,19,"Teff, freshly prepared according to manufacturer's instructions"
food,54,18,"Red Quinoa, freshly prepared according to manufacturer's instructions"
food,50,17,"White Quinoa, freshly prepared according to manufacturer's instructions"
food,65,17,"Jackfruit365 Green Jackfruit, prepared as porridge with water"
food,27,4,"Beta Flour (tested prepared with water, cooked as steamed dumplings)"
food,53,15,Meebags Steel Cut Oats
food,48,7,GluCare Gold beverage powder prepared with water
food,49,21,DGI SunRice Low GI Rice
food,46,19,70%+ Black Highland Barley Noodles
food,36,7,"HINEX Diabetes Care Vanilla powder, prepared with water"
food,56,22,"Youtang Rice Flour, prepared with boiled water"
